 format: day,hour,forecast,value  location:60_127 Start : 20150101 
 7,0500,+43,50.000000 
 7,0500,+46,40.000000 
 7,0500,+49,40.000000 
 7,0500,+52,50.000000 
 7,0500,+55,55.000000 
 7,0500,+58,60.000000 
 7,0800,+4,35.000000 
 7,0800,+7,40.000000 
 7,0800,+10,45.000000 
 7,0800,+13,45.000000 
 7,0800,+16,45.000000 
 7,0800,+19,35.000000 
 7,0800,+22,30.000000 
 7,0800,+25,40.000000 
 7,0800,+28,45.000000 
 7,0800,+31,55.000000 
 7,0800,+34,60.000000 
 7,0800,+37,60.000000 
 7,0800,+40,55.000000 
 7,0800,+43,40.000000 
 7,0800,+46,45.000000 
 7,0800,+49,50.000000 
 7,0800,+52,55.000000 
 7,0800,+55,60.000000 
 7,1100,+4,40.000000 
 7,1100,+7,45.000000 
 7,1100,+10,45.000000 
 7,1100,+13,45.000000 
 7,1100,+16,35.000000 
 7,1100,+19,30.000000 
 7,1100,+22,40.000000 
 7,1100,+25,45.000000 
 7,1100,+28,55.000000 
 7,1100,+31,60.000000 
 7,1100,+34,60.000000 
 7,1100,+37,55.000000 
 7,1100,+40,40.000000 
 7,1100,+43,45.000000 
 7,1100,+46,50.000000 
 7,1100,+49,55.000000 
 7,1100,+52,60.000000 
 7,1400,+4,45.000000 
 7,1400,+7,45.000000 
 7,1400,+10,45.000000 
 7,1400,+13,35.000000 
 7,1400,+16,30.000000 
 7,1400,+19,40.000000 
 7,1400,+22,45.000000 
 7,1400,+25,55.000000 
 7,1400,+28,60.000000 
 7,1400,+31,60.000000 
 7,1400,+34,55.000000 
 7,1400,+37,40.000000 
 7,1400,+40,45.000000 
 7,1400,+43,50.000000 
 7,1400,+46,55.000000 
 7,1400,+49,60.000000 
 7,1700,+4,45.000000 
 7,1700,+7,45.000000 
 7,1700,+10,35.000000 
 7,1700,+13,30.000000 
 7,1700,+16,40.000000 
 7,1700,+19,45.000000 
 7,1700,+22,55.000000 
 7,1700,+25,60.000000 
 7,1700,+28,60.000000 
 7,1700,+31,55.000000 
 7,1700,+34,40.000000 
 7,1700,+37,45.000000 
 7,1700,+40,50.000000 
 7,1700,+43,55.000000 
 7,1700,+46,60.000000 
 7,2000,+4,45.000000 
 7,2000,+7,35.000000 
 7,2000,+10,30.000000 
 7,2000,+13,40.000000 
 7,2000,+16,45.000000 
 7,2000,+19,55.000000 
 7,2000,+22,60.000000 
 7,2000,+25,60.000000 
 7,2000,+28,55.000000 
 7,2000,+31,40.000000 
 7,2000,+34,45.000000 
 7,2000,+37,50.000000 
 7,2000,+40,55.000000 
 7,2000,+43,60.000000 
 7,2000,+46,65.000000 
 7,2000,+49,65.000000 
 7,2000,+52,60.000000 
 7,2000,+55,45.000000 
 7,2000,+58,45.000000 
 7,2000,+61,55.000000 
 7,2000,+64,60.000000 
 7,2000,+67,60.000000 
 7,2300,+4,35.000000 
 7,2300,+7,30.000000 
 7,2300,+10,40.000000 
 7,2300,+13,45.000000 
 7,2300,+16,55.000000 
 7,2300,+19,60.000000 
 7,2300,+22,60.000000 
 7,2300,+25,55.000000 
 7,2300,+28,40.000000 
 7,2300,+31,45.000000 
 7,2300,+34,50.000000 
 7,2300,+37,55.000000 
 7,2300,+40,60.000000 
 7,2300,+43,65.000000 
 7,2300,+46,65.000000 
 7,2300,+49,60.000000 
 7,2300,+52,45.000000 
 7,2300,+55,45.000000 
 7,2300,+58,55.000000 
 7,2300,+61,60.000000 
 7,2300,+64,60.000000 
 8,0200,+4,30.000000 
 8,0200,+7,40.000000 
 8,0200,+10,45.000000 
 8,0200,+13,55.000000 
 8,0200,+16,60.000000 
 8,0200,+19,60.000000 
 8,0200,+22,55.000000 
 8,0200,+25,40.000000 
 8,0200,+28,45.000000 
 8,0200,+31,50.000000 
 8,0200,+34,55.000000 
 8,0200,+37,60.000000 
 8,0200,+40,65.000000 
 8,0200,+43,65.000000 
 8,0200,+46,60.000000 
 8,0200,+49,45.000000 
 8,0200,+52,45.000000 
 8,0200,+55,55.000000 
 8,0200,+58,60.000000 
 8,0200,+61,60.000000 
 8,0500,+4,40.000000 
 8,0500,+7,45.000000 
 8,0500,+10,55.000000 
 8,0500,+13,60.000000 
 8,0500,+16,60.000000 
 8,0500,+19,55.000000 
 8,0500,+22,40.000000 
 8,0500,+25,45.000000 
 8,0500,+28,50.000000 
 8,0500,+31,55.000000 
 8,0500,+34,60.000000 
 8,0500,+37,65.000000 
 8,0500,+40,65.000000 
 8,0500,+43,60.000000 
 8,0500,+46,45.000000 
 8,0500,+49,45.000000 
 8,0500,+52,55.000000 
 8,0500,+55,60.000000 
 8,0500,+58,60.000000 
 8,0800,+4,40.000000 
 8,0800,+7,45.000000 
 8,0800,+10,50.000000 
 8,0800,+13,55.000000 
 8,0800,+16,50.000000 
 8,0800,+19,35.000000 
 8,0800,+22,45.000000 
 8,0800,+25,50.000000 
 8,0800,+28,50.000000 
 8,0800,+31,55.000000 
 8,0800,+34,60.000000 
 8,0800,+37,60.000000 
 8,0800,+40,60.000000 
 8,0800,+43,40.000000 
 8,0800,+46,45.000000 
 8,0800,+49,55.000000 
 8,0800,+52,60.000000 
 8,0800,+55,65.000000 
 8,1100,+4,45.000000 
 8,1100,+7,50.000000 
 8,1100,+10,55.000000 
 8,1100,+13,50.000000 
 8,1100,+16,35.000000 
 8,1100,+19,45.000000 
 8,1100,+22,50.000000 
 8,1100,+25,50.000000 
 8,1100,+28,55.000000 
 8,1100,+31,60.000000 
 8,1100,+34,60.000000 
 8,1100,+37,60.000000 
 8,1100,+40,40.000000 
 8,1100,+43,45.000000 
 8,1100,+46,55.000000 
 8,1100,+49,60.000000 
 8,1100,+52,65.000000 
 8,1400,+4,60.000000 
 8,1400,+7,60.000000 
 8,1400,+10,50.000000 
 8,1400,+13,35.000000 
 8,1400,+16,45.000000 
 8,1400,+19,50.000000 
 8,1400,+22,50.000000 
 8,1400,+25,55.000000 
 8,1400,+28,60.000000 
 8,1400,+31,60.000000 
 8,1400,+34,60.000000 
 8,1400,+37,40.000000 
 8,1400,+40,45.000000 
 8,1400,+43,55.000000 
 8,1400,+46,60.000000 
 8,1400,+49,65.000000 
 8,1700,+4,65.000000 
 8,1700,+7,50.000000 
 8,1700,+10,35.000000 
 8,1700,+13,45.000000 
 8,1700,+16,50.000000 
 8,1700,+19,50.000000 
 8,1700,+22,55.000000 
 8,1700,+25,60.000000 
 8,1700,+28,60.000000 
 8,1700,+31,60.000000 
 8,1700,+34,40.000000 
 8,1700,+37,45.000000 
 8,1700,+40,55.000000 
 8,1700,+43,60.000000 
 8,1700,+46,65.000000 
 8,2000,+4,50.000000 
 8,2000,+7,35.000000 
 8,2000,+10,45.000000 
 8,2000,+13,50.000000 
 8,2000,+16,50.000000 
 8,2000,+19,55.000000 
 8,2000,+22,60.000000 
 8,2000,+25,60.000000 
 8,2000,+28,60.000000 
 8,2000,+31,40.000000 
 8,2000,+34,45.000000 
 8,2000,+37,55.000000 
 8,2000,+40,60.000000 
 8,2000,+43,65.000000 
 8,2000,+46,60.000000 
 8,2000,+49,60.000000 
 8,2000,+52,50.000000 
 8,2000,+55,30.000000 
 8,2000,+58,25.000000 
 8,2000,+61,40.000000 
 8,2000,+64,45.000000 
 8,2000,+67,50.000000 
 8,2300,+4,35.000000 
 8,2300,+7,45.000000 
 8,2300,+10,50.000000 
 8,2300,+13,50.000000 
 8,2300,+16,55.000000 
 8,2300,+19,60.000000 
 8,2300,+22,60.000000 
 8,2300,+25,60.000000 
 8,2300,+28,40.000000 
 8,2300,+31,45.000000 
 8,2300,+34,55.000000 
 8,2300,+37,60.000000 
 8,2300,+40,65.000000 
 8,2300,+43,60.000000 
 8,2300,+46,60.000000 
 8,2300,+49,50.000000 
 8,2300,+52,30.000000 
 8,2300,+55,25.000000 
 8,2300,+58,40.000000 
 8,2300,+61,45.000000 
 8,2300,+64,50.000000 
 9,0200,+4,45.000000 
 9,0200,+7,50.000000 
 9,0200,+10,50.000000 
 9,0200,+13,55.000000 
 9,0200,+16,60.000000 
 9,0200,+19,60.000000 
 9,0200,+22,60.000000 
 9,0200,+25,40.000000 
 9,0200,+28,45.000000 
 9,0200,+31,55.000000 
 9,0200,+34,60.000000 
 9,0200,+37,65.000000 
 9,0200,+40,60.000000 
 9,0200,+43,60.000000 
 9,0200,+46,50.000000 
 9,0200,+49,30.000000 
 9,0200,+52,25.000000 
 9,0200,+55,40.000000 
 9,0200,+58,45.000000 
 9,0200,+61,50.000000 
 9,0500,+4,45.000000 
 9,0500,+7,50.000000 
 9,0500,+10,55.000000 
 9,0500,+13,60.000000 
 9,0500,+16,65.000000 
 9,0500,+19,60.000000 
 9,0500,+22,40.000000 
 9,0500,+25,40.000000 
 9,0500,+28,55.000000 
 9,0500,+31,60.000000 
 9,0500,+34,60.000000 
 9,0500,+37,60.000000 
 9,0500,+40,55.000000 
 9,0500,+43,50.000000 
 9,0500,+46,30.000000 
 9,0500,+49,25.000000 
 9,0500,+52,40.000000 
 9,0500,+55,45.000000 
 9,0500,+58,50.000000 
 9,0800,+4,50.000000 
 9,0800,+7,55.000000 
 9,0800,+10,60.000000 
 9,0800,+13,65.000000 
 9,0800,+16,60.000000 
 9,0800,+19,40.000000 
 9,0800,+22,40.000000 
 9,0800,+25,55.000000 
 9,0800,+28,60.000000 
 9,0800,+31,60.000000 
 9,0800,+34,60.000000 
 9,0800,+37,60.000000 
 9,0800,+40,50.000000 
 9,0800,+43,30.000000 
 9,0800,+46,25.000000 
 9,0800,+49,35.000000 
 9,0800,+52,45.000000 
 9,0800,+55,50.000000 
 9,1100,+4,70.000000 
 9,1100,+7,75.000000 
 9,1100,+10,75.000000 
 9,1100,+13,60.000000 
 9,1100,+16,40.000000 
 9,1100,+19,40.000000 
 9,1100,+22,55.000000 
 9,1100,+25,60.000000 
 9,1100,+28,60.000000 
 9,1100,+31,60.000000 
 9,1100,+34,60.000000 
 9,1100,+37,50.000000 
 9,1100,+40,30.000000 
 9,1100,+43,25.000000 
 9,1100,+46,35.000000 
 9,1100,+49,45.000000 
 9,1100,+52,50.000000 
 9,1400,+4,75.000000 
 9,1400,+7,75.000000 
 9,1400,+10,60.000000 
 9,1400,+13,40.000000 
 9,1400,+16,40.000000 
 9,1400,+19,55.000000 
 9,1400,+22,60.000000 
 9,1400,+25,60.000000 
 9,1400,+28,60.000000 
 9,1400,+31,60.000000 
 9,1400,+34,50.000000 
 9,1400,+37,30.000000 
 9,1400,+40,25.000000 
 9,1400,+43,35.000000 
 9,1400,+46,45.000000 
 9,1400,+49,50.000000 
 9,1700,+4,65.000000 
 9,1700,+7,60.000000 
 9,1700,+10,40.000000 
 9,1700,+13,40.000000 
 9,1700,+16,55.000000 
 9,1700,+19,60.000000 
 9,1700,+22,60.000000 
 9,1700,+25,60.000000 
 9,1700,+28,60.000000 
 9,1700,+31,50.000000 
 9,1700,+34,30.000000 
 9,1700,+37,25.000000 
 9,1700,+40,35.000000 
 9,1700,+43,45.000000 
 9,1700,+46,50.000000 
 9,2000,+4,50.000000 
 9,2000,+7,40.000000 
 9,2000,+10,40.000000 
 9,2000,+13,50.000000 
 9,2000,+16,55.000000 
 9,2000,+19,60.000000 
 9,2000,+22,65.000000 
 9,2000,+25,65.000000 
 9,2000,+28,60.000000 
 9,2000,+31,45.000000 
 9,2000,+34,30.000000 
 9,2000,+37,35.000000 
 9,2000,+40,45.000000 
 9,2000,+43,50.000000 
 9,2000,+46,55.000000 
 9,2000,+49,55.000000 
 9,2000,+52,50.000000 
 9,2000,+55,40.000000 
 9,2000,+58,30.000000 
 9,2000,+61,40.000000 
 9,2000,+64,50.000000 
 9,2000,+67,55.000000 
 9,2300,+4,40.000000 
 9,2300,+7,40.000000 
 9,2300,+10,50.000000 
 9,2300,+13,55.000000 
 9,2300,+16,60.000000 
 9,2300,+19,65.000000 
 9,2300,+22,65.000000 
 9,2300,+25,60.000000 
 9,2300,+28,45.000000 
 9,2300,+31,30.000000 
 9,2300,+34,35.000000 
 9,2300,+37,45.000000 
 9,2300,+40,50.000000 
 9,2300,+43,55.000000 
 9,2300,+46,55.000000 
 9,2300,+49,50.000000 
 9,2300,+52,40.000000 
 9,2300,+55,30.000000 
 9,2300,+58,40.000000 
 9,2300,+61,50.000000 
 9,2300,+64,55.000000 
 10,0200,+4,35.000000 
 10,0200,+7,45.000000 
 10,0200,+10,55.000000 
 10,0200,+13,60.000000 
 10,0200,+16,65.000000 
 10,0200,+19,65.000000 
 10,0200,+22,60.000000 
 10,0200,+25,45.000000 
 10,0200,+28,30.000000 
 10,0200,+31,35.000000 
 10,0200,+34,45.000000 
 10,0200,+37,50.000000 
 10,0200,+40,55.000000 
 10,0200,+43,55.000000 
 10,0200,+46,50.000000 
 10,0200,+49,40.000000 
 10,0200,+52,30.000000 
 10,0200,+55,40.000000 
 10,0200,+58,50.000000 
 10,0200,+61,55.000000 
 10,0500,+4,40.000000 
 10,0500,+7,55.000000 
 10,0500,+10,60.000000 
 10,0500,+13,65.000000 
 10,0500,+16,65.000000 
 10,0500,+19,60.000000 
 10,0500,+22,45.000000 
 10,0500,+25,30.000000 
 10,0500,+28,35.000000 
 10,0500,+31,45.000000 
 10,0500,+34,50.000000 
 10,0500,+37,55.000000 
 10,0500,+40,55.000000 
 10,0500,+43,50.000000 
 10,0500,+46,40.000000 
 10,0500,+49,30.000000 
 10,0500,+52,40.000000 
 10,0500,+55,50.000000 
 10,0500,+58,55.000000 
 10,0800,+4,55.000000 
 10,0800,+7,60.000000 
 10,0800,+10,70.000000 
 10,0800,+13,75.000000 
 10,0800,+16,55.000000 
 10,0800,+19,40.000000 
 10,0800,+22,30.000000 
 10,0800,+25,35.000000 
 10,0800,+28,45.000000 
 10,0800,+31,50.000000 
 10,0800,+34,55.000000 
 10,0800,+37,55.000000 
 10,0800,+40,50.000000 
 10,0800,+43,40.000000 
 10,0800,+46,30.000000 
 10,0800,+49,35.000000 
 10,0800,+52,45.000000 
 10,0800,+55,55.000000 
 10,1100,+4,60.000000 
 10,1100,+7,70.000000 
 10,1100,+10,75.000000 
 10,1100,+13,55.000000 
 10,1100,+16,40.000000 
 10,1100,+19,30.000000 
 10,1100,+22,35.000000 
 10,1100,+25,45.000000 
 10,1100,+28,50.000000 
 10,1100,+31,55.000000 
 10,1100,+34,55.000000 
 10,1100,+37,50.000000 
 10,1100,+40,40.000000 
 10,1100,+43,30.000000 
 10,1100,+46,35.000000 
 10,1100,+49,45.000000 
 10,1100,+52,55.000000 
 10,1400,+4,70.000000 
 10,1400,+7,75.000000 
 10,1400,+10,55.000000 
 10,1400,+13,40.000000 
 10,1400,+16,30.000000 
 10,1400,+19,35.000000 
 10,1400,+22,45.000000 
 10,1400,+25,50.000000 
 10,1400,+28,55.000000 
 10,1400,+31,55.000000 
 10,1400,+34,50.000000 
 10,1400,+37,40.000000 
 10,1400,+40,30.000000 
 10,1400,+43,35.000000 
 10,1400,+46,45.000000 
 10,1400,+49,55.000000 
 10,1700,+4,75.000000 
 10,1700,+7,55.000000 
 10,1700,+10,40.000000 
 10,1700,+13,30.000000 
 10,1700,+16,35.000000 
 10,1700,+19,45.000000 
 10,1700,+22,50.000000 
 10,1700,+25,55.000000 
 10,1700,+28,55.000000 
 10,1700,+31,50.000000 
 10,1700,+34,40.000000 
 10,1700,+37,30.000000 
 10,1700,+40,35.000000 
 10,1700,+43,45.000000 
 10,1700,+46,55.000000 
 10,2000,+4,60.000000 
 10,2000,+7,45.000000 
 10,2000,+10,35.000000 
 10,2000,+13,40.000000 
 10,2000,+16,45.000000 
 10,2000,+19,50.000000 
 10,2000,+22,50.000000 
 10,2000,+25,50.000000 
 10,2000,+28,50.000000 
 10,2000,+31,35.000000 
 10,2000,+34,30.000000 
 10,2000,+37,35.000000 
 10,2000,+40,45.000000 
 10,2000,+43,55.000000 
 10,2000,+46,60.000000 
 10,2000,+49,60.000000 
 10,2000,+52,60.000000 
 10,2000,+55,40.000000 
 10,2000,+58,35.000000 
 10,2000,+61,40.000000 
 10,2000,+64,50.000000 
 10,2000,+67,60.000000 
 10,2300,+4,50.000000 
 10,2300,+7,35.000000 
 10,2300,+10,40.000000 
 10,2300,+13,45.000000 
 10,2300,+16,50.000000 
 10,2300,+19,50.000000 
 10,2300,+22,50.000000 
 10,2300,+25,50.000000 
 10,2300,+28,35.000000 
 10,2300,+31,30.000000 
 10,2300,+34,35.000000 
 10,2300,+37,45.000000 
 10,2300,+40,55.000000 
 10,2300,+43,60.000000 
 10,2300,+46,60.000000 
 10,2300,+49,60.000000 
 10,2300,+52,40.000000 
 10,2300,+55,35.000000 
 10,2300,+58,40.000000 
 10,2300,+61,50.000000 
 10,2300,+64,60.000000 
 11,0200,+4,35.000000 
 11,0200,+7,40.000000 
 11,0200,+10,45.000000 
 11,0200,+13,50.000000 
 11,0200,+16,50.000000 
 11,0200,+19,50.000000 
 11,0200,+22,50.000000 
 11,0200,+25,35.000000 
 11,0200,+28,30.000000 
 11,0200,+31,35.000000 
 11,0200,+34,45.000000 
 11,0200,+37,55.000000 
 11,0200,+40,60.000000 
 11,0200,+43,60.000000 
 11,0200,+46,60.000000 
 11,0200,+49,40.000000 
 11,0200,+52,35.000000 
 11,0200,+55,40.000000 
 11,0200,+58,50.000000 
 11,0200,+61,60.000000 
 11,0500,+4,40.000000 
 11,0500,+7,45.000000 
 11,0500,+10,50.000000 
 11,0500,+13,50.000000 
 11,0500,+16,50.000000 
 11,0500,+19,50.000000 
 11,0500,+22,35.000000 
 11,0500,+25,30.000000 
 11,0500,+28,35.000000 
 11,0500,+31,45.000000 
 11,0500,+34,55.000000 
 11,0500,+37,60.000000 
 11,0500,+40,60.000000 
 11,0500,+43,60.000000 
 11,0500,+46,40.000000 
 11,0500,+49,35.000000 
 11,0500,+52,40.000000 
 11,0500,+55,50.000000 
 11,0500,+58,60.000000 
 11,0800,+4,45.000000 
 11,0800,+7,50.000000 
 11,0800,+10,55.000000 
 11,0800,+13,55.000000 
 11,0800,+16,50.000000 
 11,0800,+19,35.000000 
 11,0800,+22,30.000000 
 11,0800,+25,35.000000 
 11,0800,+28,45.000000 
 11,0800,+31,55.000000 
 11,0800,+34,60.000000 
 11,0800,+37,60.000000 
 11,0800,+40,55.000000 
 11,0800,+43,40.000000 
 11,0800,+46,35.000000 
 11,0800,+49,40.000000 
 11,0800,+52,50.000000 
 11,0800,+55,60.000000 
 11,1100,+4,50.000000 
 11,1100,+7,55.000000 
 11,1100,+10,55.000000 
 11,1100,+13,50.000000 
 11,1100,+16,35.000000 
 11,1100,+19,30.000000 
 11,1100,+22,35.000000 
 11,1100,+25,45.000000 
 11,1100,+28,55.000000 
 11,1100,+31,60.000000 
 11,1100,+34,60.000000 
 11,1100,+37,55.000000 
 11,1100,+40,40.000000 
 11,1100,+43,35.000000 
 11,1100,+46,40.000000 
 11,1100,+49,50.000000 
 11,1100,+52,60.000000 
 11,1400,+4,55.000000 
 11,1400,+7,55.000000 
 11,1400,+10,50.000000 
 11,1400,+13,35.000000 
 11,1400,+16,30.000000 
 11,1400,+19,35.000000 
 11,1400,+22,45.000000 
 11,1400,+25,55.000000 
 11,1400,+28,60.000000 
 11,1400,+31,60.000000 
 11,1400,+34,55.000000 
 11,1400,+37,40.000000 
 11,1400,+40,35.000000 
 11,1400,+43,40.000000 
 11,1400,+46,50.000000 
 11,1400,+49,60.000000 
 11,1700,+4,55.000000 
 11,1700,+7,50.000000 
 11,1700,+10,35.000000 
 11,1700,+13,30.000000 
 11,1700,+16,35.000000 
 11,1700,+19,45.000000 
 11,1700,+22,55.000000 
 11,1700,+25,60.000000 
 11,1700,+28,60.000000 
 11,1700,+31,55.000000 
 11,1700,+34,40.000000 
 11,1700,+37,35.000000 
 11,1700,+40,40.000000 
 11,1700,+43,50.000000 
 11,1700,+46,60.000000 
 11,2000,+4,50.000000 
 11,2000,+7,35.000000 
 11,2000,+10,30.000000 
 11,2000,+13,35.000000 
 11,2000,+16,50.000000 
 11,2000,+19,60.000000 
 11,2000,+22,65.000000 
 11,2000,+25,65.000000 
 11,2000,+28,55.000000 
 11,2000,+31,40.000000 
 11,2000,+34,35.000000 
 11,2000,+37,40.000000 
 11,2000,+40,50.000000 
 11,2000,+43,60.000000 
 11,2000,+46,65.000000 
 11,2000,+49,65.000000 
 11,2000,+52,60.000000 
 11,2000,+55,40.000000 
 11,2000,+58,40.000000 
 11,2000,+61,45.000000 
 11,2000,+64,55.000000 
 11,2000,+67,60.000000 
 11,2300,+4,35.000000 
 11,2300,+7,30.000000 
 11,2300,+10,35.000000 
 11,2300,+13,50.000000 
 11,2300,+16,60.000000 
 11,2300,+19,65.000000 
 11,2300,+22,65.000000 
 11,2300,+25,55.000000 
 11,2300,+28,40.000000 
 11,2300,+31,35.000000 
 11,2300,+34,40.000000 
 11,2300,+37,50.000000 
 11,2300,+40,60.000000 
 11,2300,+43,65.000000 
 11,2300,+46,65.000000 
 11,2300,+49,60.000000 
 11,2300,+52,40.000000 
 11,2300,+55,40.000000 
 11,2300,+58,45.000000 
 11,2300,+61,55.000000 
 11,2300,+64,60.000000 
 12,0200,+4,30.000000 
 12,0200,+7,35.000000 
 12,0200,+10,50.000000 
 12,0200,+13,60.000000 
 12,0200,+16,65.000000 
 12,0200,+19,65.000000 
 12,0200,+22,55.000000 
 12,0200,+25,40.000000 
 12,0200,+28,35.000000 
 12,0200,+31,40.000000 
 12,0200,+34,50.000000 
 12,0200,+37,60.000000 
 12,0200,+40,65.000000 
 12,0200,+43,65.000000 
 12,0200,+46,60.000000 
 12,0200,+49,40.000000 
 12,0200,+52,40.000000 
 12,0200,+55,45.000000 
 12,0200,+58,55.000000 
 12,0200,+61,60.000000 
 12,0500,+4,35.000000 
 12,0500,+7,50.000000 
 12,0500,+10,60.000000 
 12,0500,+13,65.000000 
 12,0500,+16,65.000000 
 12,0500,+19,55.000000 
 12,0500,+22,40.000000 
 12,0500,+25,35.000000 
 12,0500,+28,40.000000 
 12,0500,+31,50.000000 
 12,0500,+34,60.000000 
 12,0500,+37,65.000000 
 12,0500,+40,65.000000 
 12,0500,+43,60.000000 
 12,0500,+46,40.000000 
 12,0500,+49,40.000000 
 12,0500,+52,45.000000 
 12,0500,+55,55.000000 
 12,0500,+58,60.000000 
 12,0800,+4,40.000000 
 12,0800,+7,50.000000 
 12,0800,+10,60.000000 
 12,0800,+13,65.000000 
 12,0800,+16,50.000000 
 12,0800,+19,40.000000 
 12,0800,+22,35.000000 
 12,0800,+25,35.000000 
 12,0800,+28,45.000000 
 12,0800,+31,55.000000 
 12,0800,+34,60.000000 
 12,0800,+37,60.000000 
 12,0800,+40,55.000000 
 12,0800,+43,35.000000 
 12,0800,+46,40.000000 
 12,0800,+49,45.000000 
 12,0800,+52,50.000000 
 12,0800,+55,60.000000 
 12,1100,+4,50.000000 
 12,1100,+7,60.000000 
 12,1100,+10,65.000000 
 12,1100,+13,50.000000 
 12,1100,+16,40.000000 
 12,1100,+19,35.000000 
 12,1100,+22,35.000000 
 12,1100,+25,45.000000 
 12,1100,+28,55.000000 
 12,1100,+31,60.000000 
 12,1100,+34,60.000000 
 12,1100,+37,55.000000 
 12,1100,+40,35.000000 
 12,1100,+43,40.000000 
 12,1100,+46,45.000000 
 12,1100,+49,50.000000 
 12,1100,+52,60.000000 
 12,1400,+4,60.000000 
 12,1400,+7,65.000000 
 12,1400,+10,50.000000 
 12,1400,+13,40.000000 
 12,1400,+16,35.000000 
 12,1400,+19,35.000000 
 12,1400,+22,45.000000 
 12,1400,+25,55.000000 
 12,1400,+28,60.000000 
 12,1400,+31,60.000000 
 12,1400,+34,55.000000 
 12,1400,+37,35.000000 
 12,1400,+40,40.000000 
 12,1400,+43,45.000000 
 12,1400,+46,50.000000 
 12,1400,+49,60.000000 
 12,1700,+4,60.000000 
 12,1700,+7,50.000000 
 12,1700,+10,40.000000 
 12,1700,+13,35.000000 
 12,1700,+16,35.000000 
 12,1700,+19,45.000000 
 12,1700,+22,60.000000 
 12,1700,+25,65.000000 
 12,1700,+28,65.000000 
 12,1700,+31,55.000000 
 12,1700,+34,35.000000 
 12,1700,+37,40.000000 
 12,1700,+40,45.000000 
 12,1700,+43,50.000000 
 12,1700,+46,60.000000 
 12,2000,+4,50.000000 
 12,2000,+7,40.000000 
 12,2000,+10,35.000000 
 12,2000,+13,35.000000 
 12,2000,+16,45.000000 
 12,2000,+19,60.000000 
 12,2000,+22,65.000000 
 12,2000,+25,65.000000 
 12,2000,+28,55.000000 
 12,2000,+31,45.000000 
 12,2000,+34,40.000000 
 12,2000,+37,45.000000 
 12,2000,+40,50.000000 
 12,2000,+43,60.000000 
 12,2000,+46,65.000000 
 12,2000,+49,65.000000 
 12,2000,+52,65.000000 
 12,2000,+55,50.000000 
 12,2000,+58,45.000000 
 12,2000,+61,55.000000 
 12,2000,+64,60.000000 
 12,2000,+67,65.000000 
 12,2300,+4,40.000000 
 12,2300,+7,35.000000 
 12,2300,+10,35.000000 
 12,2300,+13,45.000000 
 12,2300,+16,60.000000 
 12,2300,+19,65.000000 
 12,2300,+22,65.000000 
 12,2300,+25,55.000000 
 12,2300,+28,45.000000 
 12,2300,+31,40.000000 
 12,2300,+34,45.000000 
 12,2300,+37,50.000000 
 12,2300,+40,60.000000 
 12,2300,+43,65.000000 
 12,2300,+46,65.000000 
 12,2300,+49,65.000000 
 12,2300,+52,50.000000 
 12,2300,+55,45.000000 
 12,2300,+58,55.000000 
 12,2300,+61,60.000000 
 12,2300,+64,65.000000 
 13,0200,+4,35.000000 
 13,0200,+7,35.000000 
 13,0200,+10,45.000000 
 13,0200,+13,60.000000 
 13,0200,+16,65.000000 
 13,0200,+19,65.000000 
 13,0200,+22,55.000000 
 13,0200,+25,45.000000 
 13,0200,+28,40.000000 
 13,0200,+31,45.000000 
 13,0200,+34,50.000000 
 13,0200,+37,60.000000 
 13,0200,+40,65.000000 
 13,0200,+43,65.000000 
 13,0200,+46,65.000000 
 13,0200,+49,50.000000 
 13,0200,+52,45.000000 
 13,0200,+55,55.000000 
 13,0200,+58,60.000000 
 13,0200,+61,65.000000 
 13,0500,+4,35.000000 
 13,0500,+7,45.000000 
 13,0500,+10,60.000000 
 13,0500,+13,65.000000 
 13,0500,+16,65.000000 
 13,0500,+19,55.000000 
 13,0500,+22,45.000000 
 13,0500,+25,40.000000 
 13,0500,+28,45.000000 
 13,0500,+31,50.000000 
 13,0500,+34,60.000000 
 13,0500,+37,65.000000 
 13,0500,+40,65.000000 
 13,0500,+43,65.000000 
 13,0500,+46,50.000000 
 13,0500,+49,45.000000 
 13,0500,+52,55.000000 
 13,0500,+55,60.000000 
 13,0500,+58,65.000000 
 13,0800,+4,45.000000 
 13,0800,+7,60.000000 
 13,0800,+10,65.000000 
 13,0800,+13,65.000000 
 13,0800,+16,55.000000 
 13,0800,+19,45.000000 
 13,0800,+22,40.000000 
 13,0800,+25,45.000000 
 13,0800,+28,50.000000 
 13,0800,+31,60.000000 
 13,0800,+34,65.000000 
 13,0800,+37,65.000000 
 13,0800,+40,65.000000 
 13,0800,+43,50.000000 
 13,0800,+46,45.000000 
 13,0800,+49,55.000000 
 13,0800,+52,60.000000 
 13,0800,+55,65.000000 
 13,1100,+4,60.000000 
 13,1100,+7,65.000000 
 13,1100,+10,65.000000 
 13,1100,+13,55.000000 
 13,1100,+16,45.000000 
 13,1100,+19,40.000000 
 13,1100,+22,45.000000 
 13,1100,+25,50.000000 
 13,1100,+28,60.000000 
 13,1100,+31,65.000000 
 13,1100,+34,65.000000 
 13,1100,+37,65.000000 
 13,1100,+40,50.000000 
 13,1100,+43,45.000000 
 13,1100,+46,55.000000 
 13,1100,+49,60.000000 
 13,1100,+52,65.000000 
 13,1400,+4,65.000000 
 13,1400,+7,65.000000 
